label,area,min_intensity_particle,max_intensity_particle,mean_intensity_particle,fname_particle,particle_cyto,particle_bg,min_intensity_mask,max_intensity_mask,mean_intensity_mask,fname_mask,mask_cyto,mask_bg,Particle Intensity * Area,mask@kt/mask@cyto,particle@kt/particle@cyto,mask@kt/mask@cyto:particle@kt/particle@cyto,condition
7_13,23.0,2374.0,26871.0,10084.0,Expt2023_011_set5_RPE-1-p21-GFP-PCNA-mRuby_200k_6days-GFP-CENPC-CENPA-DAPI-5_R3D_D3D-1-mitosis-CENP-C(particle)0007.tif,2323.153846153846,369.87,735.0,5700.0,2558.2608695652175,Expt2023_011_set5_RPE-1-p21-GFP-PCNA-mRuby_200k_6days-GFP-CENPC-CENPA-DAPI-5_R3D_D3D-1-mitosis-CENP-A(mask)0007.tif,1068.68156424581,211.9775,231932.0,2.3938476672147266,4.340650971822125,0.5514950828239096,Control
7_14,31.0,2559.0,30567.0,10056.677419354839,Expt2023_011_set5_RPE-1-p21-GFP-PCNA-mRuby_200k_6days-GFP-CENPC-CENPA-DAPI-5_R3D_D3D-1-mitosis-CENP-C(particle)0007.tif,2323.153846153846,369.87,1031.0,9167.0,3737.8064516129034,Expt2023_011_set5_RPE-1-p21-GFP-PCNA-mRuby_200k_6days-GFP-CENPC-CENPA-DAPI-5_R3D_D3D-1-mitosis-CENP-A(mask)0007.tif,1068.68156424581,211.9775,311757.0,3.4975867243024337,4.328889985484352,0.8079638743489792,Control
7_15,18.0,866.0,9570.0,4313.222222222223,Expt2023_011_set5_RPE-1-p21-GFP-PCNA-mRuby_200k_6days-GFP-CENPC-CENPA-DAPI-5_R3D_D3D-1-mitosis-CENP-C(particle)0007.tif,2323.153846153846,369.87,817.0,5390.0,2463.1111111111113,Expt2023_011_set5_RPE-1-p21-GFP-PCNA-mRuby_200k_6days-GFP-CENPC-CENPA-DAPI-5_R3D_D3D-1-mitosis-CENP-A(mask)0007.tif,1068.68156424581,211.9775,77638.0,2.3048129522561553,1.8566235849438393,1.241400233707509,Control
7_16,16.0,2732.0,18117.0,8380.6875,Expt2023_011_set5_RPE-1-p21-GFP-PCNA-mRuby_200k_6days-GFP-CENPC-CENPA-DAPI-5_R3D_D3D-1-mitosis-CENP-C(particle)0007.tif,2323.153846153846,369.87,1169.0,7212.0,3298.1875,Expt2023_011_set5_RPE-1-p21-GFP-PCNA-mRuby_200k_6days-GFP-CENPC-CENPA-DAPI-5_R3D_D3D-1-mitosis-CENP-A(mask)0007.tif,1068.68156424581,211.9775,134091.0,3.0862210132048054,3.6074612595609414,0.8555105075696432,Control
7_17,42.0,1102.0,22798.0,7471.452380952381,Expt2023_011_set5_RPE-1-p21-GFP-PCNA-mRuby_200k_6days-GFP-CENPC-CENPA-DAPI-5_R3D_D3D-1-mitosis-CENP-C(particle)0007.tif,2323.153846153846,369.87,536.0,10543.0,2982.3333333333335,Expt2023_011_set5_RPE-1-p21-GFP-PCNA-mRuby_200k_6days-GFP-CENPC-CENPA-DAPI-5_R3D_D3D-1-mitosis-CENP-A(mask)0007.tif,1068.68156424581,211.9775,313801.0,2.79066602541986,3.2160816182371756,0.8677223891318723,Control
7_18,52.0,965.0,26916.0,8390.134615384615,Expt2023_011_set5_RPE-1-p21-GFP-PCNA-mRuby_200k_6days-GFP-CENPC-CENPA-DAPI-5_R3D_D3D-1-mitosis-CENP-C(particle)0007.tif,2323.153846153846,369.87,389.0,10312.0,3401.25,Expt2023_011_set5_RPE-1-p21-GFP-PCNA-mRuby_200k_6days-GFP-CENPC-CENPA-DAPI-5_R3D_D3D-1-mitosis-CENP-A(mask)0007.tif,1068.68156424581,211.9775,436287.0,3.182659937060232,3.611527763981325,0.8812503032100987,Control
7_19,51.0,1028.0,20704.0,7029.568627450981,Expt2023_011_set5_RPE-1-p21-GFP-PCNA-mRuby_200k_6days-GFP-CENPC-CENPA-DAPI-5_R3D_D3D-1-mitosis-CENP-C(particle)0007.tif,2323.153846153846,369.87,468.0,8626.0,3155.529411764706,Expt2023_011_set5_RPE-1-p21-GFP-PCNA-mRuby_200k_6days-GFP-CENPC-CENPA-DAPI-5_R3D_D3D-1-mitosis-CENP-A(mask)0007.tif,1068.68156424581,211.9775,358508.0,2.9527312132418286,3.0258730557551985,0.9758278549147148,Control
7_20,12.0,765.0,5495.0,2866.5,Expt2023_011_set5_RPE-1-p21-GFP-PCNA-mRuby_200k_6days-GFP-CENPC-CENPA-DAPI-5_R3D_D3D-1-mitosis-CENP-C(particle)0007.tif,2323.153846153846,369.87,1949.0,4144.0,2701.6666666666665,Expt2023_011_set5_RPE-1-p21-GFP-PCNA-mRuby_200k_6days-GFP-CENPC-CENPA-DAPI-5_R3D_D3D-1-mitosis-CENP-A(mask)0007.tif,1068.68156424581,211.9775,34398.0,2.5280371226140566,1.2338829840071521,2.048846734561503,Control
7_21,9.0,906.0,5938.0,3422.3333333333335,Expt2023_011_set5_RPE-1-p21-GFP-PCNA-mRuby_200k_6days-GFP-CENPC-CENPA-DAPI-5_R3D_D3D-1-mitosis-CENP-C(particle)0007.tif,2323.153846153846,369.87,939.0,2931.0,1904.888888888889,Expt2023_011_set5_RPE-1-p21-GFP-PCNA-mRuby_200k_6days-GFP-CENPC-CENPA-DAPI-5_R3D_D3D-1-mitosis-CENP-A(mask)0007.tif,1068.68156424581,211.9775,30801.0,1.7824663142132589,1.473141065969118,1.2099766650932704,Control
7_22,13.0,1341.0,9005.0,4205.0,Expt2023_011_set5_RPE-1-p21-GFP-PCNA-mRuby_200k_6days-GFP-CENPC-CENPA-DAPI-5_R3D_D3D-1-mitosis-CENP-C(particle)0007.tif,2323.153846153846,369.87,874.0,5162.0,2828.923076923077,Expt2023_011_set5_RPE-1-p21-GFP-PCNA-mRuby_200k_6days-GFP-CENPC-CENPA-DAPI-5_R3D_D3D-1-mitosis-CENP-A(mask)0007.tif,1068.68156424581,211.9775,54665.0,2.6471150729726536,1.8100394026687858,1.4624626784752055,Control
7_23,21.0,1881.0,8306.0,4335.142857142857,Expt2023_011_set5_RPE-1-p21-GFP-PCNA-mRuby_200k_6days-GFP-CENPC-CENPA-DAPI-5_R3D_D3D-1-mitosis-CENP-C(particle)0007.tif,2323.153846153846,369.87,780.0,5139.0,2481.809523809524,Expt2023_011_set5_RPE-1-p21-GFP-PCNA-mRuby_200k_6days-GFP-CENPC-CENPA-DAPI-5_R3D_D3D-1-mitosis-CENP-A(mask)0007.tif,1068.68156424581,211.9775,91038.0,2.3223096634599347,1.866059307402309,1.2444993866206533,Control
7_24,20.0,1286.0,9502.0,4487.5,Expt2023_011_set5_RPE-1-p21-GFP-PCNA-mRuby_200k_6days-GFP-CENPC-CENPA-DAPI-5_R3D_D3D-1-mitosis-CENP-C(particle)0007.tif,2323.153846153846,369.87,1003.0,5638.0,2707.6,Expt2023_011_set5_RPE-1-p21-GFP-PCNA-mRuby_200k_6days-GFP-CENPC-CENPA-DAPI-5_R3D_D3D-1-mitosis-CENP-A(mask)0007.tif,1068.68156424581,211.9775,89750.0,2.5335891350486683,1.9316413363795901,1.3116250347993115,Control
7_25,22.0,265.0,7258.0,2391.181818181818,Expt2023_011_set5_RPE-1-p21-GFP-PCNA-mRuby_200k_6days-GFP-CENPC-CENPA-DAPI-5_R3D_D3D-1-mitosis-CENP-C(particle)0007.tif,2323.153846153846,369.87,580.0,4826.0,2176.2727272727275,Expt2023_011_set5_RPE-1-p21-GFP-PCNA-mRuby_200k_6days-GFP-CENPC-CENPA-DAPI-5_R3D_D3D-1-mitosis-CENP-A(mask)0007.tif,1068.68156424581,211.9775,52606.0,2.036408973526709,1.0292825944956667,1.9784741182031929,Control
7_26,24.0,1464.0,11207.0,5822.875,Expt2023_011_set5_RPE-1-p21-GFP-PCNA-mRuby_200k_6days-GFP-CENPC-CENPA-DAPI-5_R3D_D3D-1-mitosis-CENP-C(particle)0007.tif,2323.153846153846,369.87,619.0,5946.0,2756.0833333333335,Expt2023_011_set5_RPE-1-p21-GFP-PCNA-mRuby_200k_6days-GFP-CENPC-CENPA-DAPI-5_R3D_D3D-1-mitosis-CENP-A(mask)0007.tif,1068.68156424581,211.9775,139749.0,2.5789565624989113,2.5064526009072545,1.028926923080617,Control
7_27,8.0,2346.0,16981.0,8160.875,Expt2023_011_set5_RPE-1-p21-GFP-PCNA-mRuby_200k_6days-GFP-CENPC-CENPA-DAPI-5_R3D_D3D-1-mitosis-CENP-C(particle)0007.tif,2323.153846153846,369.87,920.0,3790.0,2180.5,Expt2023_011_set5_RPE-1-p21-GFP-PCNA-mRuby_200k_6days-GFP-CENPC-CENPA-DAPI-5_R3D_D3D-1-mitosis-CENP-A(mask)0007.tif,1068.68156424581,211.9775,65287.0,2.0403645697199075,3.512843117777557,0.5808299719945276,Control
7_28,21.0,795.0,8414.0,3876.2380952380954,Expt2023_011_set5_RPE-1-p21-GFP-PCNA-mRuby_200k_6days-GFP-CENPC-CENPA-DAPI-5_R3D_D3D-1-mitosis-CENP-C(particle)0007.tif,2323.153846153846,369.87,965.0,5448.0,2512.9523809523807,Expt2023_011_set5_RPE-1-p21-GFP-PCNA-mRuby_200k_6days-GFP-CENPC-CENPA-DAPI-5_R3D_D3D-1-mitosis-CENP-A(mask)0007.tif,1068.68156424581,211.9775,81401.0,2.3514510449385564,1.6685240633785385,1.40930004939646,Control
7_29,53.0,978.0,16459.0,6613.811320754717,Expt2023_011_set5_RPE-1-p21-GFP-PCNA-mRuby_200k_6days-GFP-CENPC-CENPA-DAPI-5_R3D_D3D-1-mitosis-CENP-C(particle)0007.tif,2323.153846153846,369.87,620.0,9999.0,2935.264150943396,Expt2023_011_set5_RPE-1-p21-GFP-PCNA-mRuby_200k_6days-GFP-CENPC-CENPA-DAPI-5_R3D_D3D-1-mitosis-CENP-A(mask)0007.tif,1068.68156424581,211.9775,350532.0,2.746621864872228,2.8469106046094934,0.964772782266192,Control
7_30,8.0,1187.0,11391.0,5069.375,Expt2023_011_set5_RPE-1-p21-GFP-PCNA-mRuby_200k_6days-GFP-CENPC-CENPA-DAPI-5_R3D_D3D-1-mitosis-CENP-C(particle)0007.tif,2323.153846153846,369.87,795.0,4540.0,2078.75,Expt2023_011_set5_RPE-1-p21-GFP-PCNA-mRuby_200k_6days-GFP-CENPC-CENPA-DAPI-5_R3D_D3D-1-mitosis-CENP-A(mask)0007.tif,1068.68156424581,211.9775,40555.0,1.9451537946825306,2.182109036124632,0.891409990280354,Control
9_1,14.0,1603.0,6809.0,4117.357142857143,Expt2023_011_set5_RPE-1-p21-GFP-PCNA-mRuby_200k_6days-GFP-CENPC-CENPA-DAPI-5_R3D_D3D-1-mitosis-CENP-C(particle)0009.tif,4687.056603773585,179.71,1015.0,5489.0,3210.3571428571427,Expt2023_011_set5_RPE-1-p21-GFP-PCNA-mRuby_200k_6days-GFP-CENPC-CENPA-DAPI-5_R3D_D3D-1-mitosis-CENP-A(mask)0009.tif,1657.2080536912752,130.2775,57643.0,1.9372082676682472,0.8784526176923546,2.2052507200185523,Control
9_2,19.0,3838.0,23827.0,12415.526315789473,Expt2023_011_set5_RPE-1-p21-GFP-PCNA-mRuby_200k_6days-GFP-CENPC-CENPA-DAPI-5_R3D_D3D-1-mitosis-CENP-C(particle)0009.tif,4687.056603773585,179.71,1192.0,7629.0,3768.842105263158,Expt2023_011_set5_RPE-1-p21-GFP-PCNA-mRuby_200k_6days-GFP-CENPC-CENPA-DAPI-5_R3D_D3D-1-mitosis-CENP-A(mask)0009.tif,1657.2080536912752,130.2775,235895.0,2.2742117966832325,2.6488961762897505,0.8585507491911857,Control
9_3,32.0,1260.0,29507.0,10391.625,Expt2023_011_set5_RPE-1-p21-GFP-PCNA-mRuby_200k_6days-GFP-CENPC-CENPA-DAPI-5_R3D_D3D-1-mitosis-CENP-C(particle)0009.tif,4687.056603773585,179.71,806.0,10657.0,3737.3125,Expt2023_011_set5_RPE-1-p21-GFP-PCNA-mRuby_200k_6days-GFP-CENPC-CENPA-DAPI-5_R3D_D3D-1-mitosis-CENP-A(mask)0009.tif,1657.2080536912752,130.2775,332532.0,2.255186059273299,2.217089717165699,1.0171830403671267,Control
9_4,19.0,901.0,13956.0,5603.421052631579,Expt2023_011_set5_RPE-1-p21-GFP-PCNA-mRuby_200k_6days-GFP-CENPC-CENPA-DAPI-5_R3D_D3D-1-mitosis-CENP-C(particle)0009.tif,4687.056603773585,179.71,891.0,7305.0,3433.0526315789475,Expt2023_011_set5_RPE-1-p21-GFP-PCNA-mRuby_200k_6days-GFP-CENPC-CENPA-DAPI-5_R3D_D3D-1-mitosis-CENP-A(mask)0009.tif,1657.2080536912752,130.2775,106465.0,2.071588189504719,1.1955095759074517,1.7328076924287952,Control
9_5,16.0,4492.0,26453.0,12019.875,Expt2023_011_set5_RPE-1-p21-GFP-PCNA-mRuby_200k_6days-GFP-CENPC-CENPA-DAPI-5_R3D_D3D-1-mitosis-CENP-C(particle)0009.tif,4687.056603773585,179.71,1128.0,9415.0,3916.3125,Expt2023_011_set5_RPE-1-p21-GFP-PCNA-mRuby_200k_6days-GFP-CENPC-CENPA-DAPI-5_R3D_D3D-1-mitosis-CENP-A(mask)0009.tif,1657.2080536912752,130.2775,192318.0,2.3631990511250427,2.564482577471479,0.9215110571954451,Control
9_6,26.0,583.0,15417.0,6165.115384615385,Expt2023_011_set5_RPE-1-p21-GFP-PCNA-mRuby_200k_6days-GFP-CENPC-CENPA-DAPI-5_R3D_D3D-1-mitosis-CENP-C(particle)0009.tif,4687.056603773585,179.71,501.0,9766.0,3115.5384615384614,Expt2023_011_set5_RPE-1-p21-GFP-PCNA-mRuby_200k_6days-GFP-CENPC-CENPA-DAPI-5_R3D_D3D-1-mitosis-CENP-A(mask)0009.tif,1657.2080536912752,130.2775,160293.0,1.8799923489382593,1.3153490358217144,1.4292726095806239,Control
9_7,16.0,1647.0,25355.0,9987.8125,Expt2023_011_set5_RPE-1-p21-GFP-PCNA-mRuby_200k_6days-GFP-CENPC-CENPA-DAPI-5_R3D_D3D-1-mitosis-CENP-C(particle)0009.tif,4687.056603773585,179.71,1063.0,6145.0,2869.625,Expt2023_011_set5_RPE-1-p21-GFP-PCNA-mRuby_200k_6days-GFP-CENPC-CENPA-DAPI-5_R3D_D3D-1-mitosis-CENP-A(mask)0009.tif,1657.2080536912752,130.2775,159805.0,1.7316021326400026,2.13093490101202,0.8126020798747221,Control
9_8,17.0,744.0,13153.0,5786.705882352941,Expt2023_011_set5_RPE-1-p21-GFP-PCNA-mRuby_200k_6days-GFP-CENPC-CENPA-DAPI-5_R3D_D3D-1-mitosis-CENP-C(particle)0009.tif,4687.056603773585,179.71,906.0,6800.0,3264.6470588235293,Expt2023_011_set5_RPE-1-p21-GFP-PCNA-mRuby_200k_6days-GFP-CENPC-CENPA-DAPI-5_R3D_D3D-1-mitosis-CENP-A(mask)0009.tif,1657.2080536912752,130.2775,98374.0,1.9699681349917622,1.2346140385191893,1.5956145593116415,Control
9_9,16.0,3391.0,17634.0,9027.5625,Expt2023_011_set5_RPE-1-p21-GFP-PCNA-mRuby_200k_6days-GFP-CENPC-CENPA-DAPI-5_R3D_D3D-1-mitosis-CENP-C(particle)0009.tif,4687.056603773585,179.71,1177.0,7904.0,4303.0625,Expt2023_011_set5_RPE-1-p21-GFP-PCNA-mRuby_200k_6days-GFP-CENPC-CENPA-DAPI-5_R3D_D3D-1-mitosis-CENP-A(mask)0009.tif,1657.2080536912752,130.2775,144441.0,2.5965734902237125,1.9260621885239961,1.3481254684790582,Control
9_10,26.0,1914.0,17924.0,7244.115384615385,Expt2023_011_set5_RPE-1-p21-GFP-PCNA-mRuby_200k_6days-GFP-CENPC-CENPA-DAPI-5_R3D_D3D-1-mitosis-CENP-C(particle)0009.tif,4687.056603773585,179.71,877.0,11259.0,3859.1923076923076,Expt2023_011_set5_RPE-1-p21-GFP-PCNA-mRuby_200k_6days-GFP-CENPC-CENPA-DAPI-5_R3D_D3D-1-mitosis-CENP-A(mask)0009.tif,1657.2080536912752,130.2775,188347.0,2.328731325614982,1.5455574781800356,1.5067257986142122,Control
9_11,13.0,2390.0,19397.0,9095.615384615385,Expt2023_011_set5_RPE-1-p21-GFP-PCNA-mRuby_200k_6days-GFP-CENPC-CENPA-DAPI-5_R3D_D3D-1-mitosis-CENP-C(particle)0009.tif,4687.056603773585,179.71,1059.0,6793.0,3587.0,Expt2023_011_set5_RPE-1-p21-GFP-PCNA-mRuby_200k_6days-GFP-CENPC-CENPA-DAPI-5_R3D_D3D-1-mitosis-CENP-A(mask)0009.tif,1657.2080536912752,130.2775,118243.0,2.1644838087832694,1.9405815106419742,1.1153789711555198,Control
9_12,27.0,964.0,30978.0,9587.222222222223,Expt2023_011_set5_RPE-1-p21-GFP-PCNA-mRuby_200k_6days-GFP-CENPC-CENPA-DAPI-5_R3D_D3D-1-mitosis-CENP-C(particle)0009.tif,4687.056603773585,179.71,440.0,13605.0,3990.703703703704,Expt2023_011_set5_RPE-1-p21-GFP-PCNA-mRuby_200k_6days-GFP-CENPC-CENPA-DAPI-5_R3D_D3D-1-mitosis-CENP-A(mask)0009.tif,1657.2080536912752,130.2775,258855.0,2.4080885286640905,2.0454675572945877,1.1772802360400763,Control
9_13,5.0,9821.0,22422.0,17001.6,Expt2023_011_set5_RPE-1-p21-GFP-PCNA-mRuby_200k_6days-GFP-CENPC-CENPA-DAPI-5_R3D_D3D-1-mitosis-CENP-C(particle)0009.tif,4687.056603773585,179.71,2334.0,5003.0,3790.6,Expt2023_011_set5_RPE-1-p21-GFP-PCNA-mRuby_200k_6days-GFP-CENPC-CENPA-DAPI-5_R3D_D3D-1-mitosis-CENP-A(mask)0009.tif,1657.2080536912752,130.2775,85008.0,2.2873410442079343,3.627351115476583,0.6305816479823761,Control
9_14,19.0,2700.0,32758.0,11516.368421052632,Expt2023_011_set5_RPE-1-p21-GFP-PCNA-mRuby_200k_6days-GFP-CENPC-CENPA-DAPI-5_R3D_D3D-1-mitosis-CENP-C(particle)0009.tif,4687.056603773585,179.71,662.0,7252.0,3164.7368421052633,Expt2023_011_set5_RPE-1-p21-GFP-PCNA-mRuby_200k_6days-GFP-CENPC-CENPA-DAPI-5_R3D_D3D-1-mitosis-CENP-A(mask)0009.tif,1657.2080536912752,130.2775,218811.0,1.9096798588783765,2.457057679179875,0.7772222341625273,Control
9_15,27.0,1423.0,20564.0,7824.185185185185,Expt2023_011_set5_RPE-1-p21-GFP-PCNA-mRuby_200k_6days-GFP-CENPC-CENPA-DAPI-5_R3D_D3D-1-mitosis-CENP-C(particle)0009.tif,4687.056603773585,179.71,612.0,9845.0,3152.4814814814813,Expt2023_011_set5_RPE-1-p21-GFP-PCNA-mRuby_200k_6days-GFP-CENPC-CENPA-DAPI-5_R3D_D3D-1-mitosis-CENP-A(mask)0009.tif,1657.2080536912752,130.2775,211253.0,1.9022846735867744,1.6693174089013292,1.1395583988061169,Control
9_16,34.0,2023.0,24021.0,9150.79411764706,Expt2023_011_set5_RPE-1-p21-GFP-PCNA-mRuby_200k_6days-GFP-CENPC-CENPA-DAPI-5_R3D_D3D-1-mitosis-CENP-C(particle)0009.tif,4687.056603773585,179.71,525.0,13967.0,4472.764705882353,Expt2023_011_set5_RPE-1-p21-GFP-PCNA-mRuby_200k_6days-GFP-CENPC-CENPA-DAPI-5_R3D_D3D-1-mitosis-CENP-A(mask)0009.tif,1657.2080536912752,130.2775,311127.0,2.6989759649789837,1.9523540872708225,1.382421345890108,Control
9_17,24.0,2131.0,29563.0,10639.75,Expt2023_011_set5_RPE-1-p21-GFP-PCNA-mRuby_200k_6days-GFP-CENPC-CENPA-DAPI-5_R3D_D3D-1-mitosis-CENP-C(particle)0009.tif,4687.056603773585,179.71,863.0,7411.0,3230.5416666666665,Expt2023_011_set5_RPE-1-p21-GFP-PCNA-mRuby_200k_6days-GFP-CENPC-CENPA-DAPI-5_R3D_D3D-1-mitosis-CENP-A(mask)0009.tif,1657.2080536912752,130.2775,255354.0,1.949388104571987,2.2700280579999514,0.8587506650862853,Control
9_18,25.0,1081.0,13975.0,6437.4,Expt2023_011_set5_RPE-1-p21-GFP-PCNA-mRuby_200k_6days-GFP-CENPC-CENPA-DAPI-5_R3D_D3D-1-mitosis-CENP-C(particle)0009.tif,4687.056603773585,179.71,480.0,8705.0,3548.96,Expt2023_011_set5_RPE-1-p21-GFP-PCNA-mRuby_200k_6days-GFP-CENPC-CENPA-DAPI-5_R3D_D3D-1-mitosis-CENP-A(mask)0009.tif,1657.2080536912752,130.2775,160935.0,2.141529539453435,1.373441915512008,1.5592428884443144,Control
9_19,27.0,1418.0,19133.0,7505.111111111111,Expt2023_011_set5_RPE-1-p21-GFP-PCNA-mRuby_200k_6days-GFP-CENPC-CENPA-DAPI-5_R3D_D3D-1-mitosis-CENP-C(particle)0009.tif,4687.056603773585,179.71,564.0,10997.0,3882.222222222222,Expt2023_011_set5_RPE-1-p21-GFP-PCNA-mRuby_200k_6days-GFP-CENPC-CENPA-DAPI-5_R3D_D3D-1-mitosis-CENP-A(mask)0009.tif,1657.2080536912752,130.2775,202638.0,2.342628141092446,1.6012418337488583,1.4630070809528126,Control
9_20,5.0,3960.0,5163.0,4466.8,Expt2023_011_set5_RPE-1-p21-GFP-PCNA-mRuby_200k_6days-GFP-CENPC-CENPA-DAPI-5_R3D_D3D-1-mitosis-CENP-C(particle)0009.tif,4687.056603773585,179.71,1482.0,4124.0,2887.8,Expt2023_011_set5_RPE-1-p21-GFP-PCNA-mRuby_200k_6days-GFP-CENPC-CENPA-DAPI-5_R3D_D3D-1-mitosis-CENP-A(mask)0009.tif,1657.2080536912752,130.2775,22334.0,1.7425693735724355,0.9530074794496284,1.8284949605839267,Control
9_21,9.0,4074.0,18570.0,11645.888888888889,Expt2023_011_set5_RPE-1-p21-GFP-PCNA-mRuby_200k_6days-GFP-CENPC-CENPA-DAPI-5_R3D_D3D-1-mitosis-CENP-C(particle)0009.tif,4687.056603773585,179.71,1656.0,6893.0,4185.0,Expt2023_011_set5_RPE-1-p21-GFP-PCNA-mRuby_200k_6days-GFP-CENPC-CENPA-DAPI-5_R3D_D3D-1-mitosis-CENP-A(mask)0009.tif,1657.2080536912752,130.2775,104813.0,2.5253316810030615,2.484691326217971,1.0163562992136133,Control
9_22,24.0,2049.0,18674.0,8989.166666666666,Expt2023_011_set5_RPE-1-p21-GFP-PCNA-mRuby_200k_6days-GFP-CENPC-CENPA-DAPI-5_R3D_D3D-1-mitosis-CENP-C(particle)0009.tif,4687.056603773585,179.71,768.0,6536.0,3626.375,Expt2023_011_set5_RPE-1-p21-GFP-PCNA-mRuby_200k_6days-GFP-CENPC-CENPA-DAPI-5_R3D_D3D-1-mitosis-CENP-A(mask)0009.tif,1657.2080536912752,130.2775,215740.0,2.1882436498679754,1.9178703025325998,1.1409758245791388,Control
9_23,24.0,3625.0,34189.0,13505.958333333334,Expt2023_011_set5_RPE-1-p21-GFP-PCNA-mRuby_200k_6days-GFP-CENPC-CENPA-DAPI-5_R3D_D3D-1-mitosis-CENP-C(particle)0009.tif,4687.056603773585,179.71,896.0,7694.0,3265.2916666666665,Expt2023_011_set5_RPE-1-p21-GFP-PCNA-mRuby_200k_6days-GFP-CENPC-CENPA-DAPI-5_R3D_D3D-1-mitosis-CENP-A(mask)0009.tif,1657.2080536912752,130.2775,324143.0,1.970357107180077,2.8815436797711347,0.6837852644789933,Control
9_24,13.0,890.0,13100.0,5624.846153846154,Expt2023_011_set5_RPE-1-p21-GFP-PCNA-mRuby_200k_6days-GFP-CENPC-CENPA-DAPI-5_R3D_D3D-1-mitosis-CENP-C(particle)0009.tif,4687.056603773585,179.71,472.0,6575.0,3043.076923076923,Expt2023_011_set5_RPE-1-p21-GFP-PCNA-mRuby_200k_6days-GFP-CENPC-CENPA-DAPI-5_R3D_D3D-1-mitosis-CENP-A(mask)0009.tif,1657.2080536912752,130.2775,73123.0,1.836267278751606,1.2000806965543251,1.530119836127605,Control
9_25,16.0,869.0,12235.0,5196.25,Expt2023_011_set5_RPE-1-p21-GFP-PCNA-mRuby_200k_6days-GFP-CENPC-CENPA-DAPI-5_R3D_D3D-1-mitosis-CENP-C(particle)0009.tif,4687.056603773585,179.71,948.0,6250.0,3135.3125,Expt2023_011_set5_RPE-1-p21-GFP-PCNA-mRuby_200k_6days-GFP-CENPC-CENPA-DAPI-5_R3D_D3D-1-mitosis-CENP-A(mask)0009.tif,1657.2080536912752,130.2775,83140.0,1.8919244889115678,1.1086382007455295,1.706530126455411,Control
9_26,13.0,2277.0,19907.0,9255.307692307691,Expt2023_011_set5_RPE-1-p21-GFP-PCNA-mRuby_200k_6days-GFP-CENPC-CENPA-DAPI-5_R3D_D3D-1-mitosis-CENP-C(particle)0009.tif,4687.056603773585,179.71,792.0,8055.0,3891.0,Expt2023_011_set5_RPE-1-p21-GFP-PCNA-mRuby_200k_6days-GFP-CENPC-CENPA-DAPI-5_R3D_D3D-1-mitosis-CENP-A(mask)0009.tif,1657.2080536912752,130.2775,120318.99999999999,2.3479248675705886,1.9746524257582407,1.1890319718767803,Control
9_27,16.0,3003.0,20988.0,9965.4375,Expt2023_011_set5_RPE-1-p21-GFP-PCNA-mRuby_200k_6days-GFP-CENPC-CENPA-DAPI-5_R3D_D3D-1-mitosis-CENP-C(particle)0009.tif,4687.056603773585,179.71,891.0,7278.0,3487.0,Expt2023_011_set5_RPE-1-p21-GFP-PCNA-mRuby_200k_6days-GFP-CENPC-CENPA-DAPI-5_R3D_D3D-1-mitosis-CENP-A(mask)0009.tif,1657.2080536912752,130.2775,159447.0,2.104141355234809,2.1261611161206693,0.9896434184978244,Control
9_28,9.0,2089.0,29154.0,14418.888888888889,Expt2023_011_set5_RPE-1-p21-GFP-PCNA-mRuby_200k_6days-GFP-CENPC-CENPA-DAPI-5_R3D_D3D-1-mitosis-CENP-C(particle)0009.tif,4687.056603773585,179.71,1624.0,6382.0,3738.222222222222,Expt2023_011_set5_RPE-1-p21-GFP-PCNA-mRuby_200k_6days-GFP-CENPC-CENPA-DAPI-5_R3D_D3D-1-mitosis-CENP-A(mask)0009.tif,1657.2080536912752,130.2775,129770.0,2.255735007982663,3.0763206224734154,0.7332574477133053,Control
9_29,23.0,1985.0,20683.0,8772.95652173913,Expt2023_011_set5_RPE-1-p21-GFP-PCNA-mRuby_200k_6days-GFP-CENPC-CENPA-DAPI-5_R3D_D3D-1-mitosis-CENP-C(particle)0009.tif,4687.056603773585,179.71,578.0,8672.0,3424.6521739130435,Expt2023_011_set5_RPE-1-p21-GFP-PCNA-mRuby_200k_6days-GFP-CENPC-CENPA-DAPI-5_R3D_D3D-1-mitosis-CENP-A(mask)0009.tif,1657.2080536912752,130.2775,201778.0,2.066519147239813,1.8717411081991107,1.1040624892980564,Control
9_30,18.0,2099.0,21375.0,9894.277777777777,Expt2023_011_set5_RPE-1-p21-GFP-PCNA-mRuby_200k_6days-GFP-CENPC-CENPA-DAPI-5_R3D_D3D-1-mitosis-CENP-C(particle)0009.tif,4687.056603773585,179.71,892.0,10512.0,4051.0555555555557,Expt2023_011_set5_RPE-1-p21-GFP-PCNA-mRuby_200k_6days-GFP-CENPC-CENPA-DAPI-5_R3D_D3D-1-mitosis-CENP-A(mask)0009.tif,1657.2080536912752,130.2775,178097.0,2.44450631683343,2.1109789392796787,1.1579965443272302,Control
